experiment_kind,experiment_anchor,experiment_sweep_param,sweep_index,sweep_value,replicate_index,seed,theta,num_runs,shots,distance,gate_speed_factor,client_gate_speed_factor,entanglement_speed_factor,ent_sweep_mode,Tsrv_est_ms,Tcc_est_ms,Tent_est_ms,Tmax_est_ms,Tmin_est_ms,zz_cost,xx_cost,zz_time,xx_time,total_time,energy,sweep_low,sweep_high
sweep,heavy,distance,13,421.6965034285823,3,900333,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282057,-0.02071937261594923,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,4,901330,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282054,-0.020719372615949246,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,5,902327,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282054,-0.020719372615949243,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,6,903324,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282054,-0.020719372615949232,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,7,904321,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282057,-0.020719372615949243,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,8,905318,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282057,-0.020719372615949232,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,13,421.6965034285823,9,906315,0.2297,10,10,421.6965034285823,2.63,1.0,200.0,time,24.9324,10.542412585714558,25.0,60.47481258571456,25.0,-1.8097603781282057,-0.020719372615949232,424062300.0,427612800.0,851675100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,0,907312,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.020719372615949225,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,1,908309,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282054,-0.02071937261594924,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,2,909306,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.020719372615949222,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,3,910303,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.02071937261594922,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,4,911300,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282054,-0.020719372615949243,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,5,912297,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.020719372615949222,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,6,913294,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.02071937261594924,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,7,914291,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.02071937261594924,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,8,915288,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282054,-0.020719372615949243,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,14,562.341325190349,9,916285,0.2297,10,10,562.341325190349,2.63,1.0,200.0,time,24.9324,14.058533129758727,25.0,63.99093312975873,25.0,-1.8097603781282057,-0.02071937261594923,459212300.0,462762800.0,921975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,0,917282,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282057,-0.020719372615949232,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,1,918279,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282057,-0.02071937261594923,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,2,919276,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282054,-0.020719372615949243,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,3,920273,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282054,-0.020719372615949246,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,4,921270,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282054,-0.02071937261594924,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,5,922267,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282054,-0.020719372615949243,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,6,923264,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282054,-0.020719372615949236,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,7,924261,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282057,-0.02071937261594924,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,8,925258,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282057,-0.020719372615949236,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,15,749.8942093324558,9,926255,0.2297,10,10,749.8942093324558,2.63,1.0,200.0,time,24.9324,18.747355233311396,25.0,68.6797552333114,25.0,-1.8097603781282057,-0.020719372615949232,506112300.0,509662800.0,1015775100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,0,927252,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949232,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,1,928249,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.020719372615949246,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,2,929246,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949236,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,3,930243,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.020719372615949232,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,4,931240,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949236,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,5,932237,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949243,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,6,933234,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,7,934231,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594923,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,8,935228,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,16,1000.0,9,936225,0.2297,10,10,1000.0,2.63,1.0,200.0,time,24.9324,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,0,937222,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282054,-0.02071937261594923,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,1,938219,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282054,-0.020719372615949253,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,2,939216,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282054,-0.02071937261594924,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,3,940213,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.020719372615949225,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,4,941210,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282054,-0.02071937261594923,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,5,942207,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.02071937261594923,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,6,943204,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.02071937261594924,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,7,944201,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.020719372615949222,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,8,945198,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.02071937261594923,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,17,1333.521432163324,9,946195,0.2297,10,10,1333.521432163324,2.63,1.0,200.0,time,24.9324,33.338035804083106,25.0,83.2704358040831,33.338035804083106,-1.8097603781282057,-0.020719372615949243,652012300.0,655562800.0,1307575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,0,947192,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282057,-0.020719372615949232,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,1,948189,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282054,-0.02071937261594924,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,2,949186,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282057,-0.020719372615949236,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,3,950183,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282054,-0.020719372615949243,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,4,951180,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282054,-0.02071937261594924,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,5,952177,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282057,-0.02071937261594923,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,6,953174,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282054,-0.020719372615949246,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,7,954171,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282057,-0.020719372615949222,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,8,955168,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282054,-0.020719372615949243,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,18,1778.2794100389228,9,956165,0.2297,10,10,1778.2794100389228,2.63,1.0,200.0,time,24.9324,44.45698525097308,25.0,94.38938525097308,44.45698525097308,-1.8097603781282057,-0.020719372615949236,763212300.0,766762800.0,1529975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,0,957162,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.020719372615949243,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,1,958159,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.02071937261594924,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,2,959156,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282057,-0.020719372615949236,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,3,960153,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.02071937261594923,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,4,961150,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.02071937261594924,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,5,962147,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.020719372615949243,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,6,963144,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.020719372615949236,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,7,964141,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.020719372615949243,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,8,965138,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282057,-0.020719372615949243,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,19,2371.373705661655,9,966135,0.2297,10,10,2371.373705661655,2.63,1.0,200.0,time,24.9324,59.28434264154138,25.0,109.21674264154137,59.28434264154138,-1.8097603781282054,-0.02071937261594924,911462300.0,915012800.0,1826475100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,0,967132,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282054,-0.020719372615949232,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,1,968129,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.020719372615949232,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,2,969126,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.02071937261594924,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,3,970123,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.020719372615949236,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,4,971120,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282054,-0.02071937261594924,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,5,972117,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.020719372615949236,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,6,973114,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282054,-0.020719372615949243,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,7,974111,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282054,-0.020719372615949236,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,8,975108,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.020719372615949222,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,20,3162.2776601683795,9,976105,0.2297,10,10,3162.2776601683795,2.63,1.0,200.0,time,24.9324,79.05694150420949,25.0,128.9893415042095,79.05694150420949,-1.8097603781282057,-0.02071937261594923,1109212300.0,1112762800.0,2221975100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,0,977102,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282054,-0.020719372615949236,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,1,978099,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.020719372615949236,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,2,979096,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.020719372615949232,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,3,980093,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.020719372615949236,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,4,981090,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.02071937261594924,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,5,982087,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.02071937261594923,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,6,983084,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.020719372615949236,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,7,984081,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282057,-0.02071937261594923,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,8,985078,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282054,-0.020719372615949243,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,21,4216.965034285822,9,986075,0.2297,10,10,4216.965034285822,2.63,1.0,200.0,time,24.9324,105.42412585714555,25.0,155.35652585714556,105.42412585714555,-1.8097603781282054,-0.020719372615949236,1372862300.0,1376412800.0,2749275100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,0,987072,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.02071937261594924,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,1,988069,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.02071937261594923,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,2,989066,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282054,-0.02071937261594924,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,3,990063,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.020719372615949243,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,4,991060,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.02071937261594923,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,5,992057,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282054,-0.020719372615949243,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,6,993054,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.020719372615949236,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
sweep,heavy,distance,22,5623.413251903491,7,994051,0.2297,10,10,5623.413251903491,2.63,1.0,200.0,time,24.9324,140.5853312975873,25.0,190.5177312975873,140.5853312975873,-1.8097603781282057,-0.020719372615949236,1724512300.0,1728062800.0,3452575100.0,-1.145630955773553,10.0,10000.0
